132716	M. Jean-Sébastien Vialatte (Union pour un Mouvement Populaire) - Var  aquaculture et pêche professionnelle - pêche - quotas. politiques communautaires  Ministère : Écologie, développement durable et énergie	Agriculture et agroalimentaire	Écologie, développement durable et énergie	aquaculture et pêche professionnelle		pêche - quotas. politiques communautaires	132716		Vialatte Jean-Sébastien	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132716QE.htm	La Politique commune de la pêche (PCP) est l'outil de gestion dont s'est dotée l'Union européenne pour développer la pêche et l'aquaculture tout en préservant la ressource et la biodiversité marine. Un projet de réforme de la PCP est actuellement en cours au sein de la Commission européenne. Cette réforme n'est pas sans inquiéter les patrons de la pêche artisanale en Méditerranée pratiquée en zone côtière. Ils suggèrent que la gestion par territoire des pêches artisanales soit indépendante de la gestion par stock des pêches industrielles. Si cette gestion prend la forme de mesures techniques et de droits d'usage, elle ne doit pas être sous la coupe des gestions par quotas. C'est pourquoi M. Jean-Sébastien Vialatte demande à M. le ministre de l'agriculture et de l'agroalimentaire les suites qu'il entend donner à cette proposition des patrons pêcheurs de Méditerranée.	
132717	M. Jean-Sébastien Vialatte (Union pour un Mouvement Populaire) - Var  aquaculture et pêche professionnelle - pêche - quotas. politiques communautaires  Ministère : Écologie, développement durable et énergie	Agriculture et agroalimentaire	Écologie, développement durable et énergie	aquaculture et pêche professionnelle		pêche - quotas. politiques communautaires	132717		Vialatte Jean-Sébastien	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132717QE.htm	La Politique commune de la pêche (PCP) est l'outil de gestion dont s'est dotée l'Union européenne pour développer la pêche et l'aquaculture tout en préservant la ressource et la biodiversité marine. Un projet de réforme de la PCP est actuellement en cours au sein de la Commission européenne. Cette réforme n'est pas sans inquiéter les patrons de la pêche artisanale en Méditerranée pratiquée en zone côtière. Ils suggèrent que les pêches artisanales soient directement tributaires de la richesse des zones littorales. Les pêches industrielles sont indirectement tributaires de ces zones fécondes liées aux apports terrigènes. Il faut donc prévoir des moyens pour préserver cette richesse marine, limiter par exemple le rejet de pesticides dont l'impact sur le phytoplancton peut être une cause sérieuse de raréfaction du poisson. C'est pourquoi M. Jean-Sébastien Vialatte demande à M. le ministre de l'agriculture et de l'agroalimentaire les suites qu'il entend donner à cette proposition des patrons pêcheurs de Méditerranée.	
132718	M. Jean-Sébastien Vialatte (Union pour un Mouvement Populaire) - Var  aquaculture et pêche professionnelle - pêche - quotas. politiques communautaires  Ministère : Écologie, développement durable et énergie	Agriculture et agroalimentaire	Écologie, développement durable et énergie	aquaculture et pêche professionnelle		pêche - quotas. politiques communautaires	132718		Vialatte Jean-Sébastien	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132718QE.htm	La politique commune de la pêche (PCP) est l'outil de gestion dont s'est dotée l'Union européenne pour développer la pêche et l'aquaculture tout en préservant la ressource et la biodiversité marine. Un projet de réforme de la PCP est actuellement en cours au sein de la Commission européenne. Cette réforme n'est pas sans inquiéter les patrons de la pêche artisanale en Méditerranée pratiquée en zone côtière. Ils suggèrent que les plafonds de capacité de la pêche artisanale soient établis en fonction des territoires exploités. Cela n'aurait, en effet, pas de sens de vider des ports dans lesquels les communautés de pêcheurs sont déjà raréfiées. Tout au contraire, dans certaines zones l'installation de pêcheurs doit être encouragée et soutenue afin de rééquilibrer la pêche artisanale tout au long du littoral. C'est pourquoi M. Jean-Sébastien Vialatte demande à M. le ministre de l'agriculture et de l'agroalimentaire les suites qu'il entend donner à cette proposition des patrons pêcheurs de Méditerranée.	
132719	M. Christophe Bouillon (Socialiste, radical, citoyen et divers gauche) - Seine-Maritime  assurance maladie maternité : généralités - conventions avec les praticiens - médecins. dépassements d'honoraires  Ministère : Affaires sociales et santé	Affaires sociales et santé	Affaires sociales et santé	assurance maladie maternité : généralités		conventions avec les praticiens - médecins. dépassements d'honoraires	132719		Bouillon Christophe	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132719QE.htm	M. Christophe Bouillon attire l'attention de Mme la ministre des affaires sociales et de la santé sur la question des dépassements d'honoraires. En effet, à l'heure actuelle certains professionnels de santé exposent les assurés à des dépassements d'honoraires qui excèdent, selon la terminologie du code de déontologie, « le tact et la mesure ». Ces dépassements d'honoraires représentent pourtant un coût non négligeable pour nos concitoyens dont près de 20 % renoncent désormais à des soins pour des raisons financières. Aussi il lui demande de bien vouloir lui indiquer les mesures qu'elle compte prendre afin de lutter contre les dépassements d'honoraires préjudiciables à l'accès de tous aux soins.	
132720	M. Alfred Trassy-Paillogues (Union pour un Mouvement Populaire) - Seine-Maritime  assurances - assurance véhicules terrestres à moteur - coût  Ministère : Économie, finances et commerce extérieur	Économie, finances et commerce extérieur	Économie, finances et commerce extérieur	assurances		assurance véhicules terrestres à moteur - coût	132720		Trassy-Paillogues Alfred	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132720QE.htm	M. Alfred Trassy-Paillogues attire l'attention de M. le ministre de l'économie, des finances et du commerce extérieur sur la situation au regard de l'assurance des détenteurs et conducteurs de quadricycles légers à moteur ou « voiturettes sans permis ». En effet, alors que les études de l'Observatoire national interministériel de la sécurité routière (ONISR) font état d'une faible implication des voiturettes dans les accidents de la circulation (0,3 % en 2009), et d'une diminution de la gravité de ceux dans lesquels elles sont impliquées, il semblerait que les cotisations demandées par les compagnies d'assurance à leurs conducteurs ne cessent d'augmenter ces dernières années dans des proportions pouvant aller de 14 % à 25 % par an. Les utilisateurs de ces véhicules, disposant très souvent de revenus modestes, ont de plus en plus de mal à financer leur police d'assurance, alors même que pour ceux, très nombreux, qui résident en milieu rural, ces voiturettes représentent leur seul moyen de transport pour se rendre au travail, pour faire leurs courses ou rompre leur isolement. De plus, le système bonus-malus ne s'appliquant pas en principe pour ce type de véhicules - même si de très rares assureurs commencent à le mettre en place -, les bons conducteurs n'ayant jamais eu d'accident se voient encore soumis, dans la très grande majorité des cas, aux mêmes tarifs que les conducteurs en ayant provoqué. Aussi, au moment où la législation s'apprête à renforcer les conditions d'accès à ces voiturettes, puisqu'à partir du 19 janvier 2013, et pour se mettre en conformité avec le droit européen, leurs conducteurs devront détenir un permis de conduire de la nouvelle catégorie « AM », il lui demande si le Gouvernement envisage de réformer la règlementation et de permettre aux conducteurs des voiturettes, de bénéficier d'un système bonus-malus semblable à celui en vigueur pour les conducteurs de véhicules classiques.	
132721	M. Éric Raoult (Union pour un Mouvement Populaire) - Seine-Saint-Denis  audiovisuel et communication - production - valorisation du patrimoine  Ministère : Culture et communication	Culture et communication	Culture et communication	audiovisuel et communication		production - valorisation du patrimoine	132721		Raoult Éric	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132721QE.htm	M. Éric Raoult attire l'attention de Mme la ministre de la culture et de la communication sur la connaissance des réalités de certains monuments historiques, comme l'église Notre-Dame-du-Raincy (Seine-Saint-Denis). En effet, de tels édifices religieux qui sont remarqués et appréciés au niveau local n'ont toujours pas obtenu la notoriété et la renommée au niveau national ou international. La reconnaissance artistique et patrimoniale n'est pas toujours l'objet d'une promotion suffisamment étendue au-delà du seul niveau régional. Les raisons en sont très diverses et reposent sur des difficultés administratives aussi banales que complexes quant à la diffusion de certains documents, ou reportages, notamment sur des chaînes culturelles pourtant dédiées à l'information culturelle et artistique, comme peut l'être Arte. C'est notamment le cas avec les droits de production et de rediffusion d'un reportage remarquable sur l'église Notre-Dame-du-Raincy. Il lui demande donc de lui indiquer sa position sur ce dossier.	
132722	M. Pierre Morel-A-L'Huissier (Union pour un Mouvement Populaire) - Lozère  communes - zones rurales - emploi agricole. création. réglementation  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	communes		zones rurales - emploi agricole. création. réglementation	132722		Morel-A-L'Huissier Pierre	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132722QE.htm	M. Pierre Morel-A-L'Huissier attire l'attention de M. le ministre de l'agriculture et de l'agroalimentaire sur la possibilité des communes de créer un emploi agricole. En milieu rural certains territoires sont aujourd'hui dépourvus d'agriculteurs. Cette situation peut causer des problèmes de sécurité, car les risques d'incendie sont aggravés s'il n'existe plus d'activité agricole pour entretenir les parcelles et limiter le développement de la végétation. Pour remédier à ce problème, certaines communes envisagent la création d'un emploi agricole, dont le bénéficiaire s'occuperait d'un troupeau, afin d'assurer l'entretien du territoire communal. Il lui serait agréable que lui soient proposés les moyens juridiques à la disposition des communes pour y parvenir, et pour que cet emploi agricole bénéficie du statut d'agriculteur et d'aides financières.	
132723	M. Michel Liebgott (Socialiste, radical, citoyen et divers gauche) - Moselle  consommation - crédit - surendettement. lutte et prévention  Ministère : Artisanat, commerce et tourisme	Artisanat, commerce et tourisme	Artisanat, commerce et tourisme	consommation		crédit - surendettement. lutte et prévention	132723		Liebgott Michel	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132723QE.htm	M. Michel Liebgott attire l'attention de Mme la ministre déléguée auprès du ministre du redressement productif, chargée de l'artisanat, du commerce et du tourisme, sur la loi du 1er juillet 2010 portant réforme du crédit à la consommation, dont la pleine application est effective depuis un an. En effet, l'UFC-Que choisir de Thionville vient de rendre public les résultats d'une enquête sur la distribution du crédit à la consommation. Au total, vingt-sept demandes de crédit ont été effectuées dans les magasins du département de la Moselle pour des achats de plus de 1 000 euros, seuil à partir duquel une offre alternative au crédit renouvelable doit être proposée et la solvabilité de l'emprunteur vérifiée. Les résultats sont préoccupants. Ainsi, contrairement à ce qu'exige la loi, 71,4 % des demandes de crédits renouvelables n'ont fait l'objet d'aucune proposition alternative de crédit amortissable. De plus, lorsqu'un crédit « gratuit » ou amortissable est proposé, le souscripteur est contraint de prendre une carte de fidélité, qui dans 56,7 % des cas comporte un crédit renouvelable. Si les éléments de coût du crédit sont désormais plus lisibles, la remise de la fiche récapitulative n'est effective que dans 52,4 % des cas, alors qu'il s'agit d'une obligation légale. Ce manque de transparence constitue une entrave à la concurrence entre les enseignes. La vérification de la solvabilité reste le point le plus critique : dans 79,9 % des cas, aucune question n'est posée à l'emprunteur. Le client n'est interrogé sur sa situation professionnelle que dans 52,4 % des cas. Or l'examen de la solvabilité, également imposé par la loi Lagarde, est pourtant indispensable pour s'assurer de la faculté de remboursement de l'emprunteur et éviter les situations de surendettement. Dans ces conditions, il conviendrait : d'interdire la distribution du crédit renouvelable sur les lieux de vente ; de distinguer totalement cartes de fidélité et cartes de crédit renouvelable ; enfin de prévoir une vérification de solvabilité dès le premier euro emprunté, corroborée par des pièces justificatives à partir de 1 000 euros. Il lui demande les mesures que le Gouvernement entend mettre en uvre afin de renforcer le contrôle de l'application de la loi, et de mieux lutter contre le surendettement.	
132724	M. Jacques Valax (Socialiste, radical, citoyen et divers gauche) - Tarn  consommation - restructuration - restauration collective. établissement social et médical  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	consommation		restructuration - restauration collective. établissement social et médical	132724		Valax Jacques	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132724QE.htm	M. Jacques Valax attire l'attention de M. le ministre de l'agriculture et de l'agroalimentaire sur les décrets n° 2012-143 et n° 2012-144 du 30 janvier 2012 relatifs à la qualité nutritionnelle des repas servis dans les établissements sociaux. La dénutrition touche une partie des personnes âgées dépendantes. Cette pathologie, selon la Haute autorité de santé (HAS), concernerait plus de 50 % des personnes de plus de 80 ans. La nourriture est un sujet très sensible notamment pour les personnes âgées en institution ; les repas représentent des points forts de la journée parfois les seuls repères temporels dans lesquels elles peuvent se projeter dans l'avenir. En France, nous baignons dans la culture de la cuisine. Le rôle des établissements médicaux, sociaux et encore plus dans les structures pour les personnes âgées est de permettre à toutes ces personnes de partager ensemble ce moment de plaisir qu'est le repas en composant avec les régimes, les goûts et les habitudes culinaires spécifiques à chacun de nos terroirs et territoires. Il est nécessaire d'établir un lien étroit entre l'équipe de restauration et les résidents. Les grands groupes spécialisés dans des cuisines industrielles ne permettent pas de créer ce lien. Pour les résidents des maisons de retraite, bien manger est un dernier plaisir accessible et un facteur majeur de maintien de la santé. Ces nouveaux décrets publiés au	
132725	Mme Véronique Besse (Députés n'appartenant à aucun groupe) - Vendée  déchets, pollution et nuisances - déchets - biodéchets. collecte  Ministère : Écologie, développement durable et énergie	Écologie, développement durable et énergie	Écologie, développement durable et énergie	déchets, pollution et nuisances		déchets - biodéchets. collecte	132725		Besse Véronique	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132725QE.htm	Mme Véronique Besse attire l'attention de Mme la ministre de l'écologie, du développement durable et de l'énergie sur la collecte des bio déchets. La directive européenne 2008/98/CE relative aux déchets, qui avait pour but de renforcer les mesures à prendre en matière de prévention des déchets et abrogeant certaines directives était favorable à cette collecte. Une directive cadre a été ensuite projetée en 2010 par le Parlement européen, à la demande du Conseil de l'Europe, devant la nécessité de redéfinir plus précisément les différents types de bio déchets, dont le volume européen augmente. Mais la Commission européenne n'a pour le moment pas donné suite à cette seconde directive. C'est pourquoi elle lui demande si elle entend solliciter la révision de la directive de 2008, auprès de la Commission européenne.	
132726	M. Jean-Jacques Candelier (Gauche démocrate et républicaine) - Nord  défense - armement - protection antimissile. développement. perspectives  Ministère : Défense	Défense	Défense	défense		armement - protection antimissile. développement. perspectives	132726		Candelier Jean-Jacques	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132726QE.htm	M. Jean-Jacques Candelier interroge M. le ministre de la défense sur la décision prise au sommet de l'OTAN de Chicago de valider un projet de défense antimissile balistique pour la protection des territoires des pays alliés. Ce projet met directement en cause le traité ABM (	
132727	M. Bruno Bourg-Broc (Union pour un Mouvement Populaire) - Marne  droit pénal - outrages - drapeau et hymne national. poursuites. statistiques  Ministère : Justice	Justice	Justice	droit pénal		outrages - drapeau et hymne national. poursuites. statistiques	132727		Bourg-Broc Bruno	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132727QE.htm	M. Bruno Bourg-Broc demande à Mme la garde des sceaux, ministre de la justice, quel est le bilan de l'application depuis son entrée en vigueur de l'article 433-5-1 du code pénal relatif à l'outrage public à l'hymne national ou au drapeau tricolore et d'indiquer quel est le nombre d'affaires soumises à la justice et le nombre de condamnés en distinguant entre les Français, les ressortissants de l'Union européenne et les personnes d'autres nationalités.	
132728	M. Éric Raoult (Union pour un Mouvement Populaire) - Seine-Saint-Denis  droit pénal - politique pénale - généralités  Ministère : Justice	Justice	Justice	droit pénal		politique pénale - généralités	132728		Raoult Éric	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132728QE.htm	M. Éric Raoult attire l'attention de Mme la garde des sceaux, ministre de la justice, sur l'intérêt que présenterait le lancement en début de législature, d'une présentation de la politique pénale qui sera menée par le nouveau Gouvernement. En effet, les échéances électorales ne sont toujours pas propices à une véritable clarification des projets en ce domaine, en raison des symboliques ou des surenchères assez fréquentes sur ce sujet. Il conviendrait donc de permettre aux différentes forces politiques de prendre des engagements, à moyen et long terme, pour éclairer l'opinion de notre pays sur un dossier capital pour les graves enjeux de société, auxquels la « société » française est confrontée.	
132729	M. Jacques Valax (Socialiste, radical, citoyen et divers gauche) - Tarn  eau - assainissement - ouvrages non collectifs. contrôles. réglementation  Ministère : Écologie, développement durable et énergie	Écologie, développement durable et énergie	Écologie, développement durable et énergie	eau		assainissement - ouvrages non collectifs. contrôles. réglementation	132729		Valax Jacques	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132729QE.htm	M. Jacques Valax attire l'attention de Mme la ministre de l'écologie, du développement durable et de l'énergie sur la situation des foyers équipés d'un système d'assainissement individuel. Leur installation doit être contrôlée par un organisme chargé du service public de l'assainissement non collectif (SPANC) une première fois avant la fin 2012 et après une fois au moins tous les dix ans. La visite de contrôle donne lieu à une perception d'une redevance. De nombreux dysfonctionnements apparaissent. Certains SPANC ont institué une redevance hors des visites ; des usagers ne sont pas informés ; des usagers se voient couper l'eau pour non-paiement de la redevance ou d'une provision par le service ou l'entreprise délégataire quand ceux-ci sont aussi les fournisseurs d'eau. La fréquence élevée des contrôles, le montant élevé des redevances et des travaux demandés aux usagers parfois disproportionnés constituent autant de dysfonctionnements posant la question de la mise en uvre d'un nouveau régulateur des missions et des pratiques, de l'information des usagers sur leurs droits, de l'existence de contrôles sur les opérateurs des SPANC. Il lui demande donc les initiatives qu'elle entend prendre afin de garantir une application raisonnable de la réglementation sans grever de manière trop importante le pouvoir d'achat de ces foyers.	
132730	M. Pierre Morel-A-L'Huissier (Union pour un Mouvement Populaire) - Lozère  élevage - PAC - pâtures. aides communautaires. éligibilité  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	élevage		PAC - pâtures. aides communautaires. éligibilité	132730		Morel-A-L'Huissier Pierre	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132730QE.htm	M. Pierre Morel-A-L'Huissier attire l'attention de M. le ministre de l'agriculture et de l'agroalimentaire sur la définition des zones de pâturage permanent pour le paiement direct de la PAC. Le règlement (CE) n° 1120/2009 définit les termes « pâturage » et « pâturage permanent »aux fins d'application du règlement CE n° 73/2009 sur le régime de paiements directs. Dans la proposition de réforme de la PAC présentée le 12 octobre 2011, le terme « pâturage permanent » n'apparaît plus dans le projet de règlement relatif aux paiements directs. Celui-ci est remplacé par le terme « prairie permanente ». Ce changement sémantique a suscité de l'inquiétude. Dans le sud de l'Europe, les pratiques de pâturage s'étendent à des parcours, à des bois pâturés ou à des parcours boisés. Elles correspondent à un milieu spécifique et sont indispensables dans le cadre de la prévention et de la lutte contre les incendies de forêt. Il lui demande de lui préciser si ces zones resteront à l'avenir éligibles dans le cadre du futur règlement sur les paiements directs.	
132731	M. Jacques Valax (Socialiste, radical, citoyen et divers gauche) - Tarn  élevage - porcs - main-d'oeuvre. coût  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	élevage		porcs - main-d'oeuvre. coût	132731		Valax Jacques	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132731QE.htm	"M. Jacques Valax attire l'attention de M. le ministre de l'agriculture et de l'agroalimentaire sur la situation des éleveurs de porc français. Selon une enquête de l'IFIP de mars 2012, le taux horaire du travail minimum dans les industries du porc varie du simple au triple entre l'Allemagne (5 euros de l'heure) et la France (16 euros de l'heure). ""Les industriels allemands profitent de l'absence de salaire minimum et de convention collective dans le secteur pour rémunérer à bas prix les travailleurs de l'Europe de l'Est embauchés par les sociétés de service"". Il souhaiterait donc connaître les intentions du Gouvernement afin de lutter contre les fortes disparités de coût de main d'uvre en Europe et plus spécifiquement dans l'industrie du porc."	
132732	M. Pierre-Alain Muet (Socialiste, radical, citoyen et divers gauche) - Rhône  emploi - aides - reclassement. reprise d'emploi  Ministère : Travail, emploi, formation professionnelle et dialogue social	Travail, emploi, formation professionnelle et dialogue social	Travail, emploi, formation professionnelle et dialogue social	emploi		aides - reclassement. reprise d'emploi	132732		Muet Pierre-Alain	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132732QE.htm	M. Pierre-Alain Muet attire l'attention de M. le ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social sur la différence de durée d'aide au reclassement en cas de reprise d'un emploi avec une rémunération inférieure pour un salarié de plus de cinquante ans ayant perdu son emploi après avoir cotisé à l'assurance chômage durant les 36 derniers mois de travail. Dans ce cas cette personne peut bénéficier d'une durée d'indemnisation de 36 mois, à qui il sera versé l'allocation d'aide au retour à l'emploi (ARE). Si cette personne reprend un emploi salarié dont la rémunération est inférieure d'au moins 15 % du salaire de son emploi précédent pour le même volume d'heures, il peut bénéficier de l'aide différentielle au reclassement (ADR) compensant la baisse de rémunération. Le versement de cette aide différentielle cessant au jour de la fin du contrat de travail ou lorsque le plafond de 50 % du reliquat des droits de l'intéressé à l'allocation d'aide au retour à l'emploi est atteint (ce plafond pouvant atteindre plus de 17 mois). Or, si ce salarié après avoir été licencié choisit de conclure un contrat de sécurisation professionnelle (CSP) d'une durée d'un an et si avant le terme de ce CSP, il reprend un emploi dont la rémunération est inférieure d'au moins 15 % du salaire de son emploi précédent, il peut bénéficier d'une indemnité différentielle de reclassement (IDR) compensant la baisse de rémunération versée mensuellement pour une durée maximale qui n'est que de douze mois et dans la limite d'un montant total plafonné à 50 % du reliquat des droits de l'intéressé à l'allocation spécifique de sécurisation professionnelle. Aussi il lui demande s'il est possible d'harmoniser les aides au reclassement en cas de reprise d'un emploi avec une rémunération inférieure.	
132733	M. Éric Raoult (Union pour un Mouvement Populaire) - Seine-Saint-Denis  emploi - chômeurs - tarificiation spéciale. Poste  Ministère : Travail, emploi, formation professionnelle et dialogue social	Travail, emploi, formation professionnelle et dialogue social	Travail, emploi, formation professionnelle et dialogue social	emploi		chômeurs - tarificiation spéciale. Poste	132733		Raoult Éric	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132733QE.htm	M. Éric Raoult attire l'attention de M. le ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social sur l'intérêt que présenterait pour les personnes demandeuses d'emploi l'existence d'une tarification spéciale par La Poste leur permettant d'envoyer leur	
132734	Mme Fabienne Labrette-Ménager (Union pour un Mouvement Populaire) - Sarthe  enseignement - fonctionnement - moyens. effectifs de personnel  Ministère : Éducation nationale	Éducation nationale	Éducation nationale	enseignement		fonctionnement - moyens. effectifs de personnel	132734		Labrette-Ménager Fabienne	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132734QE.htm	Mme Fabienne Labrette-Ménager attire l'attention de M. le ministre de l'éducation nationale sur le projet récemment annoncé de redéploiement des 1 000 postes supplémentaires d'instituteurs dans le primaire dès la rentrée prochaine ainsi que les 1 000 postes d'assistants pédagogiques, d'aides pour les enfants handicapés et de personnels de sécurité. Aujourd'hui, l'enseignement privé sous contrat représente environ 20 % des effectifs des élèves scolarisés en 1er et 2nd degrés. Comme leurs collègues du public, les établissements du secteur privé ont eu à rendre des postes et ont donc connu les mêmes conséquences quant à l'augmentation du nombre moyen d'élèves par classe. Elle lui demande donc de lui indiquer si, au-delà des clivages idéologiques qui, par le passé, ont pu caractériser les relations entre certains gouvernements et l'enseignement privé, l'actuel Gouvernement entend faire bénéficier l'ensemble de l'enseignement, public comme privé, de ces affectations de nouveaux personnels à hauteur de leur poids respectif dans le nombre total d'enfants scolarisés.	
132735	M. Éric Raoult (Union pour un Mouvement Populaire) - Seine-Saint-Denis  enseignement - personnel - laïcité, application  Ministère : Éducation nationale	Éducation nationale	Éducation nationale	enseignement		personnel - laïcité, application	132735		Raoult Éric	05/06/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132735QE.htm	M. Éric Raoult attire l'attention de M. le ministre de l'éducation nationale sur l'intérêt que présenterait une enquête administrative sur certains dérapages recensés dans l'éducation nationale, durant la période de la dernière campagne présidentielle des 22 avril 2012 et 6 mai 2012. En effet, différents et nombreux témoignages ont fait état durant cette période que de graves infractions à la laïcité et à la neutralité du corps enseignant, qui n'a pas hésité à prendre position et à inviter des enfants à influer sur leurs parents pour qu'ils puissent se prononcer par leur vote contre Nicolas Sarkozy. Ces pratiques sont invraisemblables et s'apparentent à des actes de propagande purs et simples. Ces méthodes ne peuvent pas être passées sous silence et devraient donner lieu à un recensement de ces incidents et à des directives strictes pour qu'elles ne se renouvellent pas. Il lui demande donc de lui indiquer sa position sur cette question.	
132686	M. Patrick Labaune (Union pour un Mouvement Populaire) - Drôme  handicapés - pensions d'invalidité - versement. réglementation  Ministère : Affaires sociales et santé	Affaires sociales et santé	Affaires sociales et santé	handicapés		pensions d'invalidité - versement. réglementation	132686		Labaune Patrick	29/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132686QE.htm	M. Patrick Labaune attire l'attention de Mme la ministre des affaires sociales et de la santé sur la prise en compte de la rente accident de travail et handicap avec le RSA ou l'allocation aux adultes handicapés. En effet, suite à un accident de travail, un salarié peut percevoir une rente d'invalidité. Dans l'hypothèse où l'intéressé retrouve un travail, il peut cumuler son salaire avec sa rente d'invalidité. Dans l'hypothèse où il ne trouve pas de travail et demande le RSA, ce dernier sera imputé du montant de sa rente d'invalidité. Enfin dans l'hypothèse où il ne trouve pas de travail et bénéficie de l'AAH, cette dernière sera également imputée de sa rente d'invalidité. Il lui demande si le Gouvernement envisage de changer les règles pour rendre cumulable cette rente avec l'AAH ou le RSA.	
132687	M. Patrick Labaune (Union pour un Mouvement Populaire) - Drôme  impôt sur le revenu - quotient familial - demi-parts supplémentaires. conditions d'attribution  Ministère : Économie, finances et commerce extérieur	Budget	Économie, finances et commerce extérieur	impôt sur le revenu		quotient familial - demi-parts supplémentaires. conditions d'attribution	132687		Labaune Patrick	29/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132687QE.htm	M. Patrick Labaune attire l'attention de M. le ministre délégué auprès du ministre de l'économie, des finances et du commerce extérieur, chargé du budget, sur l'injustice exprimée par les parents d'enfant décédé avant l'âge de seize ans qui perdent le bénéfice de la demi-part supplémentaire dans le calcul de l'impôt sur le revenu. Seuls les parents d'enfants décédés après leur seize ans en bénéficient. Aussi, pour des raisons d'équité, il la remercie de bien vouloir lui indiquer ses intentions en la matière.	
132688	Mme Fabienne Labrette-Ménager (Union pour un Mouvement Populaire) - Sarthe  jeux et paris - La Française des jeux - débits de tabac  Ministère : Économie, finances et commerce extérieur	Économie, finances et commerce extérieur	Économie, finances et commerce extérieur	jeux et paris		La Française des jeux - débits de tabac	132688		Labrette-Ménager Fabienne	29/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132688QE.htm	Mme Fabienne Labrette-Ménager attire l'attention de M. le ministre de l'économie, des finances et du commerce extérieur sur la situation des milliers de buralistes qui assurent, pour le compte de la Française des jeux, la distribution de l'ensemble des jeux de grattage et l'enregistrement des lotos ou autres jeux de tirage. Les contraintes pour ces professionnels sont nombreuses, qu'il s'agisse de l'aménagement de leurs établissements pour installer les présentoirs, qu'il s'agisse du temps que nécessite l'apparition de chaque nouveau jeu pour le présenter et l'expliquer aux clients. Or, depuis 1976, année de création du loto, la Française des jeux n'a jamais revalorisé le pourcentage qu'elle accorde aux buralistes en contrepartie de leur travail. Aucune profession n'accepterait un tel « blocage des salaires » depuis 36 ans alors même que la société « Française des jeux » doit indubitablement sa réussite à ces professionnels sans lesquels la commercialisation des jeux se serait avérée impossible. Elle lui demande donc les démarches qu'il entend engager auprès de la fédération des jeux pour préconiser une juste rémunération des buralistes.	
